movie_id,movie_title,release_date,video_release_date,IMDb_URL,genres_name,avg_rating,min_rating,max_rating
796,Speechless (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Speechless%20(1994),"['Comedy', 'Romance']",3.0833333,1.0,5.0
797,Timecop (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Timecop%20(1994),"['Action', 'Sci-Fi']",3.096774,1.0,5.0
798,Bad Company (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Bad%20Company%20(1995),['Action'],2.2222223,1.0,4.0
799,Boys Life (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Boys%20Life%20(1995),['Drama'],3.2,1.0,4.0
800,In the Mouth of Madness (1995),1995-01-01,,http://us.imdb.com/M/title-exact?In%20the%20Mouth%20of%20Madness%20(1995),"['Horror', 'Thriller']",2.8846154,1.0,5.0
801,"Air Up There, The (1994)",1994-01-01,,"http://us.imdb.com/M/title-exact?Air%20Up%20There,%20The%20(1994)",['Comedy'],2.8125,1.0,4.0
802,Hard Target (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Hard%20Target%20(1993),"['Action', 'Adventure', 'Crime', 'Thriller']",2.7,1.0,5.0
803,Heaven & Earth (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Heaven%20&%20Earth%20(1993),"['Action', 'Drama', 'War']",2.5555556,2.0,3.0
804,Jimmy Hollywood (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Jimmy%20Hollywood%20(1994),['Comedy'],2.875,1.0,4.0
805,Manhattan Murder Mystery (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Manhattan%20Murder%20Mystery%20(1993),"['Comedy', 'Mystery']",3.6296296,2.0,5.0
806,Menace II Society (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Menace%20II%20Society%20(1993),"['Action', 'Crime', 'Drama']",3.46,1.0,5.0
807,Poetic Justice (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Poetic%20Justice%20(1993),['Drama'],2.7777777,1.0,4.0
808,"Program, The (1993)",1993-01-01,,"http://us.imdb.com/M/title-exact?Program,%20The%20(1993)","['Action', 'Drama']",2.8387096,1.0,5.0
809,Rising Sun (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Rising%20Sun%20(1993),"['Action', 'Drama', 'Mystery']",2.9069767,1.0,5.0
810,"Shadow, The (1994)",1994-01-01,,"http://us.imdb.com/M/title-exact?Shadow,%20The%20(1994)",['Action'],2.8888888,1.0,5.0
811,Thirty-Two Short Films About Glenn Gould (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Thirty-Two%20Short%20Films%20About%20Glenn%20Gould%20(1993),['Documentary'],3.9444444,3.0,5.0
812,Andre (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Andre%20(1994),"['Adventure', ""Children's""]",3.1111112,1.0,5.0
813,"Celluloid Closet, The (1995)",1996-03-15,,"http://us.imdb.com/M/title-exact?Celluloid%20Closet,%20The%20(1995)",['Documentary'],3.892857,1.0,5.0
814,"Great Day in Harlem, A (1994)",1994-01-01,,"http://us.imdb.com/M/title-exact?Great%20Day%20in%20Harlem,%20A%20(1994)",['Documentary'],5.0,5.0,5.0
815,One Fine Day (1996),1996-11-30,,http://us.imdb.com/M/title-exact?One%20Fine%20Day%20(1996),"['Drama', 'Romance']",3.232143,1.0,5.0
816,Candyman: Farewell to the Flesh (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Candyman:%20Farewell%20to%20the%20Flesh%20(1995),['Horror'],2.4285715,1.0,5.0
817,Frisk (1995),1996-03-29,,http://us.imdb.com/M/title-exact?Frisk%20(1995),['Drama'],2.6666667,1.0,4.0
818,Girl 6 (1996),1996-03-22,,http://us.imdb.com/M/title-exact?Girl%206%20(1996),['Comedy'],2.76,1.0,5.0
819,Eddie (1996),1996-05-31,,http://us.imdb.com/M/title-exact?Eddie%20(1996),['Comedy'],2.7,1.0,4.0
820,Space Jam (1996),1996-11-15,,http://us.imdb.com/M/title-exact?Space%20Jam%20(1996),"['Adventure', 'Animation', ""Children's"", 'Comedy', 'Fantasy']",2.7741935,1.0,5.0
821,Mrs. Winterbourne (1996),1996-04-19,,http://us.imdb.com/M/title-exact?Mrs.%20Winterbourne%20(1996),"['Comedy', 'Romance']",3.0454545,1.0,5.0
822,Faces (1968),1968-01-01,,http://us.imdb.com/M/title-exact?Faces%20(1968),['Drama'],3.0,2.0,4.0
823,Mulholland Falls (1996),1996-04-26,,http://us.imdb.com/M/title-exact?Mulholland%20Falls%20(1996),"['Crime', 'Film-Noir', 'Thriller']",2.878049,1.0,5.0
824,"Great White Hype, The (1996)",1996-05-03,,"http://us.imdb.com/M/title-exact?Great%20White%20Hype,%20The%20(1996)",['Comedy'],2.7551022,1.0,4.0
825,"Arrival, The (1996)",1996-05-31,,"http://us.imdb.com/M/title-exact?Arrival,%20The%20(1996)","['Action', 'Sci-Fi', 'Thriller']",3.0361445,1.0,5.0
826,"Phantom, The (1996)",1996-06-07,,"http://us.imdb.com/M/title-exact?Phantom,%20The%20(1996)",['Adventure'],2.575,1.0,5.0
827,Daylight (1996),1996-12-06,,http://us.imdb.com/M/title-exact?Daylight%20(1996),"['Action', 'Adventure', 'Thriller']",2.7719297,1.0,5.0
828,Alaska (1996),1996-08-21,,http://us.imdb.com/M/title-exact?Alaska%20(1996),"['Adventure', ""Children's""]",2.6923077,1.0,5.0
829,Fled (1996),1996-07-19,,http://us.imdb.com/M/title-exact?Fled%20(1996),"['Action', 'Adventure']",2.6470587,1.0,5.0
830,Power 98 (1995),1996-05-17,,http://us.imdb.com/M/title-exact?Power%2098%20(1995),"['Action', 'Mystery', 'Thriller']",1.0,1.0,1.0
831,Escape from L.A. (1996),1996-08-09,,http://us.imdb.com/M/title-exact?Escape%20from%20L.A.%20(1996),"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",2.4615386,1.0,5.0
832,Bogus (1996),1996-09-06,,http://us.imdb.com/M/title-exact?Bogus%20(1996),"[""Children's"", 'Drama', 'Fantasy']",2.5454545,1.0,5.0
833,Bulletproof (1996),1996-09-06,,http://us.imdb.com/M/title-exact?Bulletproof%20(1996),['Action'],3.2040815,1.0,5.0
834,Halloween: The Curse of Michael Myers (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Halloween:%20The%20Curse%20of%20Michael%20Myers%20(1995),"['Horror', 'Thriller']",2.2,1.0,5.0
835,"Gay Divorcee, The (1934)",1934-01-01,,http://us.imdb.com/M/title-exact?Gay%20Divorcee%2C%20The%20%281934%29,"['Comedy', 'Musical', 'Romance']",3.8666666,3.0,5.0
836,Ninotchka (1939),1939-01-01,,http://us.imdb.com/M/title-exact?Ninotchka%20(1939),"['Comedy', 'Romance']",3.7692308,2.0,5.0
837,Meet John Doe (1941),1941-01-01,,http://us.imdb.com/M/title-exact?Meet%20John%20Doe%20(1941),['Drama'],3.92,2.0,5.0
838,In the Line of Duty 2 (1987),1996-08-30,,http://us.imdb.com/M/title-exact?In%20the%20Line%20of%20Duty%202%20(1987),['Action'],2.75,1.0,5.0
839,Loch Ness (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Loch%20Ness%20(1995),"['Horror', 'Thriller']",2.5,1.0,4.0
840,Last Man Standing (1996),1996-09-20,,http://us.imdb.com/M/title-exact?Last%20Man%20Standing%20(1996/I),"['Action', 'Drama', 'Western']",2.6603773,1.0,5.0
841,"Glimmer Man, The (1996)",1996-10-04,,"http://us.imdb.com/M/title-exact?Glimmer%20Man,%20The%20(1996)","['Action', 'Thriller']",2.75,1.0,5.0
842,Pollyanna (1960),1960-01-01,,http://us.imdb.com/M/title-exact?Pollyanna%20(1960),"[""Children's"", 'Comedy', 'Drama']",3.148148,1.0,5.0
843,"Shaggy Dog, The (1959)",1959-01-01,,"http://us.imdb.com/M/title-exact?Shaggy%20Dog,%20The%20(1959)","[""Children's"", 'Comedy']",3.0,1.0,5.0
844,Freeway (1996),1996-08-23,,http://us.imdb.com/M/title-exact?Freeway%20(1996),['Crime'],3.357143,1.0,5.0
845,That Thing You Do! (1996),1996-09-28,,http://us.imdb.com/M/title-exact?That%20Thing%20You%20Do!%20(1996),['Comedy'],3.465909,1.0,5.0
846,To Gillian on Her 37th Birthday (1996),1996-10-18,,http://us.imdb.com/M/title-exact?To%20Gillian%20on%20Her%2037th%20Birthday%20(1996),"['Drama', 'Romance']",3.0681818,2.0,5.0
847,Looking for Richard (1996),1996-10-11,,http://us.imdb.com/M/title-exact?Looking%20for%20Richard%20(1996),"['Documentary', 'Drama']",3.7272727,1.0,5.0
848,"Murder, My Sweet (1944)",1944-01-01,,"http://us.imdb.com/M/title-exact?Murder,%20My%20Sweet%20(1944)","['Film-Noir', 'Thriller']",3.5555556,2.0,5.0
849,Days of Thunder (1990),1990-01-01,,http://us.imdb.com/M/title-exact?Days%20of%20Thunder%20(1990),"['Action', 'Romance']",2.7169812,1.0,5.0
850,"Perfect Candidate, A (1996)",1996-09-27,,"http://us.imdb.com/M/title-exact?Perfect%20Candidate,%20A%20(1996)",['Documentary'],4.0,2.0,5.0
851,Two or Three Things I Know About Her (1966),1966-01-01,,http://us.imdb.com/M/title-exact?Deux%20ou%20trois%20choses%20que%20je%20sais%20d'elle%20(1966),['Drama'],3.75,1.0,5.0
852,"Bloody Child, The (1996)",1996-10-26,,http://us.imdb.com/M/title-exact?Bloody%20Child%2C%20The%20%281996%29,"['Drama', 'Thriller']",1.0,1.0,1.0
853,Braindead (1992),1992-01-01,,http://us.imdb.com/M/title-exact?Braindead%20(1992),"['Comedy', 'Horror']",3.857143,1.0,5.0
854,Bad Taste (1987),1987-01-01,,http://us.imdb.com/M/title-exact?Bad%20Taste%20(1987),"['Comedy', 'Horror']",3.375,1.0,5.0
855,Diva (1981),1981-01-01,,http://us.imdb.com/M/title-exact?Diva%20(1981),"['Action', 'Drama', 'Mystery', 'Romance', 'Thriller']",3.7272727,1.0,5.0
856,Night on Earth (1991),1991-01-01,,http://us.imdb.com/M/title-exact?Night%20on%20Earth%20(1991),"['Comedy', 'Drama']",3.8333333,1.0,5.0
857,Paris Was a Woman (1995),1996-11-08,,http://us.imdb.com/M/title-exact?Paris%20Was%20a%20Woman%20(1995),['Documentary'],3.0,3.0,3.0
858,Amityville: Dollhouse (1996),1996-01-01,,http://us.imdb.com/M/title-exact?Amityville:%20Dollhouse%20(1996),['Horror'],1.0,1.0,1.0
859,April Fool's Day (1986),1986-01-01,,http://us.imdb.com/M/title-exact?April%20Fool's%20Day%20(1986),"['Comedy', 'Horror']",2.6666667,1.0,4.0
860,"Believers, The (1987)",1987-01-01,,"http://us.imdb.com/M/title-exact?Believers,%20The%20(1987)","['Horror', 'Thriller']",2.25,1.0,5.0
861,Nosferatu a Venezia (1986),1986-01-01,,http://us.imdb.com/M/title-exact?Nosferatu%20a%20Venezia%20(1986),['Horror'],2.3333333,1.0,3.0
862,Jingle All the Way (1996),1996-11-22,,http://us.imdb.com/M/title-exact?Jingle%20All%20the%20Way%20(1996),"['Adventure', ""Children's"", 'Comedy']",2.1111112,1.0,5.0
863,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",1996-11-08,,"http://us.imdb.com/M/title-exact?Giardino%20dei%20Finzi-Contini,%20Il%20(1970)",['Drama'],3.9166667,2.0,5.0
864,My Fellow Americans (1996),1996-12-20,,http://us.imdb.com/M/title-exact?My%20Fellow%20Americans%20(1996),['Comedy'],3.1627908,1.0,5.0
865,"Ice Storm, The (1997)",1997-01-01,,http://us.imdb.com/M/title-exact?Ice+Storm%2C+The+(1997),['Drama'],3.4761906,1.0,5.0
866,Michael (1996),1996-12-25,,http://us.imdb.com/M/title-exact?Michael%20(1996),"['Comedy', 'Romance']",3.3193278,1.0,5.0
867,"Whole Wide World, The (1996)",1996-12-25,,"http://us.imdb.com/M/title-exact?Whole%20Wide%20World,%20The%20(1996)",['Drama'],4.0,3.0,5.0
868,Hearts and Minds (1996),1997-01-10,,http://us.imdb.com/M/title-exact?Hearts%20and%20Minds%20(1996),['Drama'],3.8,2.0,5.0
869,Fools Rush In (1997),1997-02-14,,http://us.imdb.com/M/title-exact?Fools%20Rush%20In%20(1997),"['Comedy', 'Romance']",3.0,1.0,5.0
870,Touch (1997),1997-02-14,,http://us.imdb.com/M/title-exact?Touch%20(1997),['Romance'],2.7777777,2.0,4.0
871,Vegas Vacation (1997),1997-02-14,,http://us.imdb.com/M/title-exact?Vegas%20Vacation%20(1997),['Comedy'],2.4,1.0,5.0
872,Love Jones (1997),1997-03-14,,http://us.imdb.com/M/title-exact?Love%20Jones%20(1997),['Romance'],3.0952382,1.0,5.0
873,Picture Perfect (1997),1997-08-01,,http://us.imdb.com/M/title-exact?Picture+Perfect+(1997),"['Comedy', 'Romance']",2.9629629,1.0,5.0
874,Career Girls (1997),1997-08-08,,http://us.imdb.com/M/title-exact?Career+Girls+(1997),['Drama'],3.2564104,1.0,5.0
875,She's So Lovely (1997),1997-08-22,,http://us.imdb.com/M/title-exact?She%27s+So+Lovely+(1997),"['Drama', 'Romance']",2.7358491,1.0,5.0
876,Money Talks (1997),1997-08-22,,http://us.imdb.com/M/title-exact?Money+Talks+(1997),"['Action', 'Comedy']",2.7021277,1.0,5.0
877,Excess Baggage (1997),1997-01-01,,http://us.imdb.com/M/title-exact?Excess+Baggage+(1997),"['Adventure', 'Romance']",2.5384614,1.0,5.0
878,That Darn Cat! (1997),1997-02-14,,http://us.imdb.com/M/title-exact?That%20Darn%20Cat%20(1997),"[""Children's"", 'Comedy', 'Mystery']",2.5151515,1.0,5.0
879,"Peacemaker, The (1997)",1997-01-01,,http://us.imdb.com/M/title-exact?Peacemaker%2C+The+(1997),"['Action', 'Thriller', 'War']",3.2720587,1.0,5.0
880,Soul Food (1997),1997-01-01,,http://us.imdb.com/M/title-exact?Soul+Food+(1997),['Drama'],3.1694915,1.0,5.0
881,Money Talks (1997),1997-08-22,,http://us.imdb.com/M/title-exact?Money+Talks+(1997),"['Action', 'Comedy']",2.9333334,1.0,5.0
882,Washington Square (1997),1997-01-01,,http://us.imdb.com/M/title-exact?Washington+Square+(1997),['Drama'],3.2941177,1.0,5.0
883,Telling Lies in America (1997),1997-01-01,,http://us.imdb.com/M/title-exact?Telling+Lies+in+America+(1997),['Drama'],3.2307692,1.0,5.0
884,Year of the Horse (1997),1997-01-01,,http://us.imdb.com/M/title-exact?Year+of+the+Horse+(1997),['Documentary'],3.2857144,1.0,5.0
885,Phantoms (1998),1998-01-01,,http://us.imdb.com/M/title-exact?Phantoms+(1998),['Horror'],2.2307692,1.0,5.0
886,"Life Less Ordinary, A (1997)",1997-01-01,,"http://us.imdb.com/M/title-exact?Life+Less+Ordinary,+A+(1997)","['Romance', 'Thriller']",3.0754716,1.0,5.0
887,Eve's Bayou (1997),1997-01-01,,http://us.imdb.com/M/title-exact?Eve's+Bayou+(1997),['Drama'],3.609375,1.0,5.0
888,One Night Stand (1997),1997-01-01,,http://us.imdb.com/M/title-exact?One+Night+Stand+(1997),['Drama'],3.4666667,1.0,5.0
889,"Tango Lesson, The (1997)",1997-01-01,,"http://us.imdb.com/M/title-exact?Tango+Lesson,+The+(1997)",['Romance'],3.3846154,2.0,5.0
890,Mortal Kombat: Annihilation (1997),1997-01-01,,http://us.imdb.com/M/title-exact?Mortal+Kombat%3A+Annihilation+(1997),"['Action', 'Adventure']",1.9534883,1.0,5.0
891,Bent (1997),1997-12-18,,http://us.imdb.com/M/title-exact?imdb-title-118698,"['Drama', 'War']",2.6666667,1.0,5.0
892,Flubber (1997),1997-01-01,,http://us.imdb.com/M/title-exact?imdb-title-119137,"[""Children's"", 'Comedy', 'Fantasy']",2.7547169,1.0,5.0
893,For Richer or Poorer (1997),1997-01-01,,http://us.imdb.com/M/title-exact?imdb-title-119142,['Comedy'],2.4285715,1.0,4.0
894,Home Alone 3 (1997),1997-01-01,,http://us.imdb.com/M/title-exact?imdb-title-119303,"[""Children's"", 'Comedy']",1.8947369,1.0,5.0
895,Scream 2 (1997),1997-01-01,,http://us.imdb.com/M/title-exact?imdb-title-120082,"['Horror', 'Thriller']",3.2169812,1.0,5.0
896,"Sweet Hereafter, The (1997)",1997-01-01,,http://us.imdb.com/M/title-exact?Sweet+Hereafter%2C+The+(1997),['Drama'],3.7727273,2.0,5.0
897,Time Tracers (1995),1995-01-01,,http://us.imdb.com/M/title-exact?imdb-title-128755,"['Action', 'Adventure', 'Sci-Fi']",1.5,1.0,2.0
898,"Postman, The (1997)",1997-01-01,,http://us.imdb.com/M/title-exact?imdb-title-119925,['Drama'],3.224138,1.0,5.0
899,"Winter Guest, The (1997)",1997-01-01,,http://us.imdb.com/M/title-exact?imdb-title-120521,['Drama'],3.4444444,1.0,5.0
900,Kundun (1997),1997-12-25,,http://us.imdb.com/M/title-exact?imdb-title-119485,['Drama'],3.6904762,1.0,5.0
901,Mr. Magoo (1997),1997-12-25,,http://us.imdb.com/M/title-exact?imdb-title-119718,['Comedy'],1.9166666,1.0,5.0
902,"Big Lebowski, The (1998)",1997-12-26,,http://us.imdb.com/M/title-exact?imdb-title-118715,"['Comedy', 'Crime', 'Mystery', 'Thriller']",3.8333333,1.0,5.0
903,Afterglow (1997),1997-12-26,,http://us.imdb.com/M/title-exact?imdb-title-118566,"['Drama', 'Romance']",3.1111112,1.0,5.0
904,Ma vie en rose (My Life in Pink) (1997),1997-12-26,,http://us.imdb.com/M/title-exact?imdb-title-119590,"['Comedy', 'Drama']",3.45,1.0,5.0
905,Great Expectations (1998),1998-01-01,,http://us.imdb.com/M/title-exact?imdb-title-119223,"['Drama', 'Romance']",3.2222223,1.0,5.0
906,Oscar & Lucinda (1997),1997-12-31,,http://us.imdb.com/M/title-exact?imdb-title-119843,"['Drama', 'Romance']",3.1904762,1.0,5.0
907,Vermin (1998),1997-01-01,,http://us.imdb.com/M/title-exact?imdb-title-120881,['Comedy'],2.0,1.0,3.0
908,Half Baked (1998),1998-01-16,,http://us.imdb.com/M/title-exact?imdb-title-120693,['Comedy'],2.5,1.0,5.0
909,Dangerous Beauty (1998),1998-01-23,,http://us.imdb.com/M/title-exact?imdb-title-118892,['Drama'],3.7692308,1.0,5.0
910,Nil By Mouth (1997),1998-02-06,,http://us.imdb.com/Title?Nil+By+Mouth+(1997),['Drama'],2.0,1.0,3.0
911,Twilight (1998),1998-01-30,,http://us.imdb.com/M/title-exact?imdb-title-119594,"['Crime', 'Drama']",2.5,2.0,3.0
912,U.S. Marshalls (1998),1998-03-10,,http://us.imdb.com/Title?U.S.+Marshals+(1998),"['Action', 'Thriller']",3.0,2.0,4.0
913,Love and Death on Long Island (1997),1998-03-10,,http://us.imdb.com/Title?Love+and+Death+on+Long+Island+(1997),['Comedy'],2.5,1.0,4.0
914,Wild Things (1998),1998-03-14,,http://us.imdb.com/Title?Wild+Things+(1998),"['Crime', 'Drama', 'Mystery', 'Thriller']",2.7272727,1.0,5.0
915,Primary Colors (1998),1998-03-20,,http://us.imdb.com/Title?Primary+Colors+(1998),['Drama'],3.9230769,2.0,5.0
916,Lost in Space (1998),1998-03-27,,http://us.imdb.com/Title?Lost+in+Space+(1998),"['Action', 'Sci-Fi', 'Thriller']",3.1666667,1.0,5.0
917,Mercury Rising (1998),1998-03-27,,http://us.imdb.com/Title?Mercury+Rising+(1998),"['Action', 'Drama', 'Thriller']",3.4285715,2.0,4.0
918,City of Angels (1998),1998-04-03,,http://us.imdb.com/Title?City+of+Angels+(1998),['Romance'],3.0,1.0,4.0
919,"City of Lost Children, The (1995)",1995-01-01,,"http://us.imdb.com/Title?Cit%E9+des+enfants+perdus,+La+(1995)","['Adventure', 'Sci-Fi']",3.7916667,1.0,5.0
920,Two Bits (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Two%20Bits%20(1995),['Drama'],2.2,1.0,4.0
921,Farewell My Concubine (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Ba%20Wang%20Bie%20Ji%20(1993),"['Drama', 'Romance']",3.9782608,1.0,5.0
922,Dead Man (1995),1996-05-10,,http://us.imdb.com/M/title-exact?Dead%20Man%20(1995),['Western'],3.8235295,1.0,5.0
923,Raise the Red Lantern (1991),1991-01-01,,http://us.imdb.com/M/title-exact?Da%20Hong%20Deng%20Long%20Gao%20Gao%20Gua%20(1991),['Drama'],4.1551723,2.0,5.0
924,White Squall (1996),1996-01-01,,http://us.imdb.com/M/title-exact?White%20Squall%20(1996),"['Adventure', 'Drama']",3.4,1.0,5.0
925,Unforgettable (1996),1996-02-23,,http://us.imdb.com/Title?Unforgettable+(1996),"['Sci-Fi', 'Thriller']",3.3235295,2.0,5.0
926,Down Periscope (1996),1996-03-01,,http://us.imdb.com/M/title-exact?Down%20Periscope%20(1996),['Comedy'],2.7029703,1.0,5.0
927,"Flower of My Secret, The (Flor de mi secreto, La) (1995)",1996-03-08,,"http://us.imdb.com/M/title-exact?Flor%20de%20mi%20secreto,%20La%20(1995)",['Drama'],3.1666667,1.0,4.0
928,"Craft, The (1996)",1996-04-26,,"http://us.imdb.com/M/title-exact?Craft,%20The%20(1996)","['Drama', 'Horror']",3.1153846,1.0,5.0
929,Harriet the Spy (1996),1996-07-03,,http://us.imdb.com/M/title-exact?Harriet%20the%20Spy%20(1996),"[""Children's"", 'Comedy']",2.7,1.0,4.0
930,Chain Reaction (1996),1996-07-31,,http://us.imdb.com/M/title-exact?Chain%20Reaction%20(1996),"['Action', 'Adventure', 'Thriller']",2.7,1.0,5.0
931,"Island of Dr. Moreau, The (1996)",1996-08-23,,"http://us.imdb.com/M/title-exact?Island%20of%20Dr.%20Moreau,%20The%20(1996)","['Sci-Fi', 'Thriller']",2.1578948,1.0,4.0
932,First Kid (1996),1996-08-30,,http://us.imdb.com/M/title-exact?First%20Kid%20(1996),"[""Children's"", 'Comedy']",2.925,1.0,5.0
933,"Funeral, The (1996)",1996-10-25,,"http://us.imdb.com/M/title-exact?Funeral,%20The%20(1996)",['Drama'],2.4285715,1.0,4.0
934,"Preacher's Wife, The (1996)",1996-12-13,,"http://us.imdb.com/M/title-exact?Preacher's%20Wife,%20The%20(1996)",['Drama'],2.9264705,1.0,5.0
935,Paradise Road (1997),1997-04-18,,http://us.imdb.com/M/title-exact?Paradise%20Road%20%281997%29,"['Drama', 'War']",3.2857144,2.0,5.0
936,Brassed Off (1996),1997-06-13,,http://us.imdb.com/M/title-exact?Brassed%20Off%20%281996%29,"['Comedy', 'Drama', 'Romance']",3.9375,1.0,5.0
937,"Thousand Acres, A (1997)",1997-01-01,,http://us.imdb.com/M/title-exact?Thousand+Acres%2C+A+(1997),['Drama'],3.4054055,1.0,5.0
938,"Smile Like Yours, A (1997)",1997-01-01,,http://us.imdb.com/M/title-exact?Smile+Like+Yours%2C+A+(1997),"['Comedy', 'Romance']",2.88,1.0,5.0
939,Murder in the First (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Murder%20in%20the%20First%20(1995),"['Drama', 'Thriller']",3.6,2.0,5.0
940,Airheads (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Airheads%20(1994),['Comedy'],2.34375,1.0,5.0
941,With Honors (1994),1994-01-01,,http://us.imdb.com/M/title-exact?With%20Honors%20(1994),"['Comedy', 'Drama']",3.0652175,1.0,5.0
942,What's Love Got to Do with It (1993),1993-01-01,,http://us.imdb.com/M/title-exact?What's%20Love%20Got%20to%20Do%20with%20It%20(1993),['Drama'],3.488889,1.0,5.0
943,Killing Zoe (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Killing%20Zoe%20(1994),['Thriller'],3.475,1.0,5.0
944,Renaissance Man (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Renaissance%20Man%20(1994),"['Comedy', 'Drama', 'War']",3.0,1.0,5.0
945,Charade (1963),1963-01-01,,http://us.imdb.com/M/title-exact?Charade%20(1963),"['Comedy', 'Mystery', 'Romance', 'Thriller']",3.925,2.0,5.0
946,"Fox and the Hound, The (1981)",1981-01-01,,"http://us.imdb.com/M/title-exact?Fox%20and%20the%20Hound,%20The%20(1981)","['Animation', ""Children's""]",3.147541,1.0,5.0
947,"Big Blue, The (Grand bleu, Le) (1988)",1988-01-01,,"http://us.imdb.com/M/title-exact?Grand%20bleu,%20Le%20(1988)","['Adventure', 'Romance']",3.235294,1.0,5.0
948,Booty Call (1997),1997-02-28,,http://us.imdb.com/M/title-exact?Booty%20Call%20(1997),"['Comedy', 'Romance']",2.1666667,1.0,4.0
949,How to Make an American Quilt (1995),1995-01-01,,http://us.imdb.com/M/title-exact?How%20to%20Make%20an%20American%20Quilt%20(1995),"['Drama', 'Romance']",3.3380282,1.0,5.0
950,Georgia (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Georgia%20(1995),['Drama'],2.9,1.0,5.0
951,"Indian in the Cupboard, The (1995)",1995-01-01,,"http://us.imdb.com/M/title-exact?Indian%20in%20the%20Cupboard,%20The%20(1995)","['Adventure', ""Children's"", 'Fantasy']",2.8205128,1.0,5.0
952,Blue in the Face (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Blue%20in%20the%20Face%20(1995),['Comedy'],3.1777778,1.0,5.0
953,Unstrung Heroes (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Unstrung%20Heroes%20(1995),"['Comedy', 'Drama']",3.3181818,2.0,5.0
954,Unzipped (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Unzipped%20(1995),['Documentary'],3.5454545,2.0,5.0
955,Before Sunrise (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Before%20Sunrise%20(1995),"['Drama', 'Romance']",3.4081633,1.0,5.0
956,Nobody's Fool (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Nobody's%20Fool%20(1994),['Drama'],3.6086957,1.0,5.0
957,Pushing Hands (1992),1992-01-01,,http://us.imdb.com/M/title-exact?Tui%20Shou%20(1992),['Comedy'],2.0,1.0,3.0
958,To Live (Huozhe) (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Huozhe%20(1994),['Drama'],3.7857144,1.0,5.0
959,Dazed and Confused (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Dazed%20and%20Confused%20(1993),['Comedy'],3.46875,1.0,5.0
960,Naked (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Naked%20(1993),['Drama'],3.24,1.0,5.0
961,Orlando (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Orlando%20(1993),['Drama'],3.6176472,1.0,5.0
962,Ruby in Paradise (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Ruby%20in%20Paradise%20(1993),['Drama'],3.1304348,1.0,5.0
963,Some Folks Call It a Sling Blade (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Some%20Folks%20Call%20It%20a%20Sling%20Blade%20(1993),"['Drama', 'Thriller']",4.292683,1.0,5.0
964,"Month by the Lake, A (1995)",1995-01-01,,"http://us.imdb.com/M/title-exact?Month%20by%20The%20Lake,%20A%20(1995)","['Comedy', 'Drama']",3.3333333,1.0,5.0
965,Funny Face (1957),1957-01-01,,http://us.imdb.com/M/title-exact?Funny%20Face%20(1957),"['Comedy', 'Musical']",3.6666667,2.0,5.0
966,"Affair to Remember, An (1957)",1957-01-01,,"http://us.imdb.com/M/title-exact?Affair%20to%20Remember,%20An%20(1957)",['Romance'],4.1923075,2.0,5.0
967,Little Lord Fauntleroy (1936),1936-01-01,,http://us.imdb.com/M/title-exact?Little%20Lord%20Fauntleroy%20(1936),['Drama'],3.1666667,2.0,5.0
968,"Inspector General, The (1949)",1949-01-01,,"http://us.imdb.com/M/title-exact?Inspector%20General,%20The%20(1949)",['Musical'],3.7222223,1.0,5.0
